Iteration,CurrentMin,CurrentMax,HistoricalMin,HistoricalMax,MeanFitness,StandardDev,P0,P25,P50,P75,P100,StepGradient(u/iter),TimeGradient(u/s),ElapsedTime(s)
682,0.0000,404.0000,0.0000,605.0000,182.8000,120.0793,0.0000,102.0000,203.5000,303.0000,404.0000,3.8400,Infinity,0.0000
683,0.0000,406.0000,0.0000,605.0000,192.6400,123.0988,0.0000,102.0000,203.0000,304.0000,406.0000,-9.8400,-Infinity,0.0000
684,0.0000,406.0000,0.0000,605.0000,179.4100,129.1465,0.0000,101.0000,203.0000,302.2500,406.0000,13.2300,1323926.7487,0.0010
685,0.0000,404.0000,0.0000,605.0000,170.4400,122.7068,0.0000,75.7500,203.0000,302.0000,404.0000,8.9700,Infinity,0.0000
686,0.0000,404.0000,0.0000,605.0000,177.5200,121.1763,0.0000,102.0000,202.0000,229.7500,404.0000,-7.0800,-708921.5981,0.0010
687,0.0000,405.0000,0.0000,605.0000,184.8600,117.8122,0.0000,102.0000,203.0000,301.2500,405.0000,-7.3400,-Infinity,0.0000
688,0.0000,406.0000,0.0000,605.0000,191.8200,108.4972,0.0000,103.0000,204.0000,302.2500,406.0000,-6.9600,-696000.0000,0.0010
689,0.0000,404.0000,0.0000,605.0000,188.6900,117.5422,0.0000,102.0000,203.0000,303.0000,404.0000,3.1300,Infinity,0.0000
690,0.0000,405.0000,0.0000,605.0000,193.7700,122.7925,0.0000,102.0000,203.0000,303.0000,405.0000,-5.0800,-508101.6203,0.0010
691,0.0000,406.0000,0.0000,605.0000,194.6400,130.6110,0.0000,102.0000,203.0000,303.2500,406.0000,-0.8700,-Infinity,0.0000
692,0.0000,505.0000,0.0000,605.0000,186.6700,116.4835,0.0000,102.0000,203.0000,302.0000,505.0000,7.9700,793745.6429,0.0010
693,0.0000,503.0000,0.0000,605.0000,188.7400,111.5599,0.0000,103.0000,203.0000,302.0000,503.0000,-2.0700,-Infinity,0.0000
694,0.0000,405.0000,0.0000,605.0000,172.6100,115.6623,0.0000,101.0000,203.0000,301.2500,405.0000,16.1300,1610744.9571,0.0010
695,0.0000,405.0000,0.0000,605.0000,176.5500,124.1925,0.0000,101.0000,202.5000,303.0000,405.0000,-3.9400,-Infinity,0.0000
696,0.0000,406.0000,0.0000,605.0000,176.6400,120.8247,0.0000,101.0000,203.0000,206.0000,406.0000,-0.0900,-9007.2058,0.0010
697,0.0000,405.0000,0.0000,605.0000,181.4400,120.4836,0.0000,101.0000,202.0000,303.0000,405.0000,-4.8000,-Infinity,0.0000
698,0.0000,405.0000,0.0000,605.0000,183.4000,115.6072,0.0000,101.0000,203.0000,302.0000,405.0000,-1.9600,-196215.8374,0.0010
699,0.0000,405.0000,0.0000,605.0000,190.7700,116.0570,0.0000,103.0000,204.0000,302.2500,405.0000,-7.3700,-Infinity,0.0000
700,0.0000,406.0000,0.0000,605.0000,204.7800,114.0950,0.0000,103.0000,204.0000,303.0000,406.0000,-14.0100,-1398622.3420,0.0010
701,0.0000,503.0000,0.0000,605.0000,220.7600,121.3072,0.0000,200.0000,204.0000,303.0000,503.0000,-15.9800,-Infinity,0.0000
702,0.0000,406.0000,0.0000,605.0000,206.8000,120.8901,0.0000,101.7500,204.0000,303.0000,406.0000,13.9600,1393769.9681,0.0010
703,0.0000,405.0000,0.0000,605.0000,206.5800,126.6503,0.0000,102.7500,203.5000,304.0000,405.0000,0.2200,Infinity,0.0000
704,0.0000,405.0000,0.0000,605.0000,207.7700,130.0618,0.0000,103.0000,204.0000,304.0000,405.0000,-1.1900,-119226.5304,0.0010
705,0.0000,405.0000,0.0000,605.0000,192.7200,113.6016,0.0000,103.0000,203.0000,302.2500,405.0000,15.0500,Infinity,0.0000
706,0.0000,503.0000,0.0000,605.0000,201.8400,125.4906,0.0000,102.0000,204.0000,303.2500,503.0000,-9.1200,-912000.0000,0.0010
707,0.0000,505.0000,0.0000,605.0000,209.8600,130.8301,0.0000,102.7500,205.0000,304.0000,505.0000,-8.0200,-Infinity,0.0000
708,0.0000,404.0000,0.0000,605.0000,209.7800,118.5548,0.0000,104.0000,205.0000,303.0000,404.0000,0.0800,7986.4231,0.0010
709,0.0000,502.0000,0.0000,605.0000,205.8000,124.6236,0.0000,103.7500,203.0000,304.0000,502.0000,3.9800,Infinity,0.0000
710,0.0000,405.0000,0.0000,605.0000,194.8800,120.6939,0.0000,103.7500,203.5000,303.0000,405.0000,10.9200,1092000.0000,0.0010
711,0.0000,503.0000,0.0000,605.0000,207.6800,123.0076,0.0000,103.7500,204.0000,303.0000,503.0000,-12.8000,-1280896.6276,0.0010
712,0.0000,503.0000,0.0000,605.0000,206.8600,121.0454,0.0000,176.7500,204.0000,303.0000,503.0000,0.8200,Infinity,0.0000
713,0.0000,504.0000,0.0000,605.0000,197.5500,129.2704,0.0000,102.7500,203.0000,303.0000,504.0000,9.3100,929698.4222,0.0010
714,0.0000,504.0000,0.0000,605.0000,213.7900,124.2500,0.0000,104.0000,204.0000,303.2500,504.0000,-16.2400,-Infinity,0.0000
715,0.0000,405.0000,0.0000,605.0000,218.8400,113.8398,0.0000,201.7500,204.0000,303.0000,405.0000,-5.0500,-504747.6262,0.0010
716,0.0000,404.0000,0.0000,605.0000,210.8800,120.6919,0.0000,103.0000,205.0000,303.0000,404.0000,7.9600,Infinity,0.0000
717,0.0000,504.0000,0.0000,605.0000,199.7900,129.4195,0.0000,101.0000,204.0000,303.0000,504.0000,11.0900,1110221.2434,0.0010
718,0.0000,503.0000,0.0000,605.0000,217.7900,129.9024,0.0000,104.0000,204.0000,305.0000,503.0000,-18.0000,-Infinity,0.0000
719,0.0000,502.0000,0.0000,605.0000,213.7500,119.1375,0.0000,105.5000,204.0000,304.0000,502.0000,4.0400,403113.1511,0.0010
720,0.0000,505.0000,0.0000,605.0000,218.8400,125.6428,0.0000,104.0000,204.0000,304.0000,505.0000,-5.0900,-1000196.5023,0.0005
721,0.0000,506.0000,0.0000,605.0000,220.8200,134.6600,0.0000,103.7500,204.0000,304.0000,506.0000,-1.9800,-196233.8949,0.0010
722,0.0000,501.0000,0.0000,605.0000,213.7900,121.6646,0.0000,202.0000,204.0000,303.0000,501.0000,7.0300,703140.6281,0.0010
723,0.0000,502.0000,0.0000,605.0000,202.7600,119.0331,0.0000,104.0000,204.0000,303.0000,502.0000,11.0300,Infinity,0.0000
724,0.0000,405.0000,0.0000,605.0000,200.8000,120.9884,0.0000,103.0000,204.0000,303.0000,405.0000,1.9600,196235.4826,0.0010
725,0.0000,404.0000,0.0000,605.0000,192.4200,125.4703,0.0000,102.0000,203.0000,303.0000,404.0000,8.3800,837246.4782,0.0010
726,0.0000,404.0000,0.0000,605.0000,207.5800,116.1557,0.0000,176.2500,204.0000,303.0000,404.0000,-15.1600,-Infinity,0.0000
727,0.0000,504.0000,0.0000,605.0000,207.5500,120.3323,0.0000,103.7500,204.0000,303.0000,504.0000,0.0300,3006.3133,0.0010
728,0.0000,404.0000,0.0000,605.0000,192.8100,117.1786,0.0000,102.0000,203.5000,303.2500,404.0000,14.7400,Infinity,0.0000
729,0.0000,502.0000,0.0000,605.0000,214.7600,131.9714,0.0000,103.0000,204.0000,304.0000,502.0000,-21.9500,-2193245.4037,0.0010
730,0.0000,501.0000,0.0000,605.0000,194.5100,114.3956,0.0000,103.0000,203.0000,302.0000,501.0000,20.2500,Infinity,0.0010
731,0.0000,501.0000,0.0000,605.0000,181.5100,114.0293,0.0000,102.0000,203.0000,301.2500,501.0000,13.0000,1296887.4701,0.0000
732,0.0000,501.0000,0.0000,605.0000,193.5300,121.8397,0.0000,102.0000,203.0000,302.2500,501.0000,-12.0200,-Infinity,0.0000
733,0.0000,503.0000,0.0000,605.0000,155.1600,127.0772,0.0000,1.7500,152.5000,301.2500,503.0000,38.3700,3843919.0543,0.0010
734,0.0000,405.0000,0.0000,605.0000,175.5500,119.1123,0.0000,101.0000,203.0000,302.0000,405.0000,-20.3900,-Infinity,0.0000
735,0.0000,404.0000,0.0000,605.0000,184.5600,116.9228,0.0000,101.7500,203.0000,302.0000,404.0000,-9.0100,-901992.1914,0.0010
736,0.0000,403.0000,0.0000,605.0000,172.4300,119.6157,0.0000,100.0000,202.0000,302.0000,403.0000,12.1300,Infinity,0.0000
737,0.0000,405.0000,0.0000,605.0000,185.7600,113.2142,0.0000,102.0000,203.0000,303.0000,405.0000,-13.3300,-1330339.3214,0.0010
738,0.0000,405.0000,0.0000,605.0000,187.7100,126.2278,0.0000,102.0000,203.0000,303.2500,405.0000,-1.9500,-195449.5339,0.0010
739,0.0000,404.0000,0.0000,605.0000,188.5100,124.2623,0.0000,102.0000,203.0000,303.0000,404.0000,-0.8000,-Infinity,0.0000
740,0.0000,503.0000,0.0000,605.0000,189.5600,120.7670,0.0000,102.0000,202.0000,303.0000,503.0000,-1.0500,-104863.6772,0.0010
741,0.0000,406.0000,0.0000,605.0000,198.7200,120.0279,0.0000,103.0000,203.0000,302.2500,406.0000,-9.1600,-Infinity,0.0000
742,0.0000,503.0000,0.0000,605.0000,206.6900,126.6703,0.0000,102.0000,203.5000,303.0000,503.0000,-7.9700,-798517.1826,0.0010
743,0.0000,506.0000,0.0000,605.0000,196.5000,134.3679,0.0000,101.0000,203.0000,303.0000,506.0000,10.1900,Infinity,0.0000
744,0.0000,504.0000,0.0000,605.0000,192.5900,127.8692,0.0000,101.7500,203.0000,303.0000,504.0000,3.9100,390414.3784,0.0010
745,0.0000,404.0000,0.0000,605.0000,181.1900,127.1066,0.0000,75.7500,202.5000,303.0000,404.0000,11.4000,Infinity,0.0000
746,0.0000,502.0000,0.0000,605.0000,171.4500,125.8888,0.0000,76.5000,202.0000,303.0000,502.0000,9.7400,974487.2436,0.0010
747,0.0000,504.0000,0.0000,605.0000,187.7000,127.7759,0.0000,102.0000,203.0000,303.0000,504.0000,-16.2500,-Infinity,0.0000
748,0.0000,405.0000,0.0000,605.0000,184.6900,117.0700,0.0000,102.0000,203.0000,303.0000,405.0000,3.0100,300879.6481,0.0010
749,0.0000,405.0000,0.0000,605.0000,206.6900,120.2382,0.0000,101.7500,204.0000,303.0000,405.0000,-22.0000,-Infinity,0.0000
750,0.0000,504.0000,0.0000,605.0000,194.5900,129.4990,0.0000,102.0000,203.0000,303.0000,504.0000,12.1000,1203022.4697,0.0010
751,0.0000,405.0000,0.0000,605.0000,210.7500,123.9780,0.0000,103.0000,204.0000,303.0000,405.0000,-16.1600,-Infinity,0.0000
752,0.0000,405.0000,0.0000,605.0000,229.9200,127.9850,0.0000,200.7500,204.5000,305.0000,405.0000,-19.1700,-1916041.9790,0.0010
753,0.0000,504.0000,0.0000,605.0000,218.9100,130.2980,0.0000,104.0000,204.0000,304.0000,504.0000,11.0100,1097816.3326,0.0010
754,0.0000,504.0000,0.0000,605.0000,209.6700,129.8842,0.0000,103.0000,204.0000,303.0000,504.0000,9.2400,Infinity,0.0000
755,0.0000,506.0000,0.0000,605.0000,203.7600,127.5520,0.0000,102.7500,204.0000,303.0000,506.0000,5.9100,592897.2713,0.0010
756,0.0000,506.0000,0.0000,605.0000,224.9700,122.9463,0.0000,201.0000,205.0000,303.0000,506.0000,-21.2100,-Infinity,0.0000
757,0.0000,505.0000,0.0000,605.0000,220.8400,133.1624,0.0000,104.0000,204.0000,304.0000,505.0000,4.1300,413041.3041,0.0010
758,0.0000,505.0000,0.0000,605.0000,215.9300,131.0036,0.0000,104.0000,204.0000,304.0000,505.0000,4.9100,Infinity,0.0000
759,0.0000,603.0000,0.0000,605.0000,200.8400,117.3288,0.0000,104.0000,203.0000,303.0000,603.0000,15.0900,1504636.5540,0.0010
760,0.0000,502.0000,0.0000,605.0000,203.6800,124.6454,0.0000,103.0000,203.0000,303.0000,502.0000,-2.8400,-Infinity,0.0000
761,0.0000,503.0000,0.0000,605.0000,212.4800,127.6581,0.0000,103.0000,203.0000,303.0000,503.0000,-8.8000,-880704.5637,0.0010
762,0.0000,405.0000,0.0000,605.0000,186.3700,129.7165,0.0000,101.0000,202.0000,303.0000,405.0000,26.1100,Infinity,0.0000
763,0.0000,404.0000,0.0000,605.0000,189.5700,128.1047,0.0000,101.0000,203.0000,304.0000,404.0000,-3.2000,-320577.0387,0.0010
764,0.0000,405.0000,0.0000,605.0000,193.8200,123.6963,0.0000,102.0000,203.0000,303.0000,405.0000,-4.2500,-424321.0863,0.0010
765,0.0000,405.0000,0.0000,605.0000,178.7300,116.8153,0.0000,102.0000,203.0000,301.0000,405.0000,15.0900,Infinity,0.0000
766,0.0000,502.0000,0.0000,605.0000,177.5000,125.1726,0.0000,101.0000,202.0000,302.0000,502.0000,1.2300,123221.7992,0.0010
767,0.0000,405.0000,0.0000,605.0000,178.4600,126.9283,0.0000,100.7500,202.5000,302.2500,405.0000,-0.9600,-Infinity,0.0000
768,0.0000,505.0000,0.0000,605.0000,168.5200,123.8716,0.0000,101.0000,202.0000,230.0000,505.0000,9.9400,993106.2044,0.0010
769,0.0000,504.0000,0.0000,605.0000,177.7500,130.1666,0.0000,101.0000,202.0000,303.0000,504.0000,-9.2300,-Infinity,0.0000
770,0.0000,505.0000,0.0000,605.0000,179.5000,119.2765,0.0000,101.7500,202.0000,205.0000,505.0000,-1.7500,-175087.5438,0.0010
771,0.0000,604.0000,0.0000,605.0000,171.1500,132.6753,0.0000,101.0000,202.0000,204.0000,604.0000,8.3500,Infinity,0.0000
772,0.0000,504.0000,0.0000,605.0000,177.4300,126.2494,0.0000,101.7500,202.0000,301.0000,504.0000,-6.2800,-627874.4251,0.0010
773,0.0000,405.0000,0.0000,605.0000,185.6100,130.6615,0.0000,102.0000,203.0000,303.0000,405.0000,-8.1800,-815797.3472,0.0010
774,0.0000,405.0000,0.0000,605.0000,189.5400,117.2937,0.0000,101.7500,203.0000,303.0000,405.0000,-3.9300,-Infinity,0.0000
775,0.0000,404.0000,0.0000,605.0000,182.5500,117.5603,0.0000,102.0000,203.0000,302.2500,404.0000,6.9900,701525.4918,0.0010
776,0.0000,505.0000,0.0000,605.0000,189.4900,128.6167,0.0000,102.7500,203.0000,303.0000,505.0000,-6.9400,-Infinity,0.0000
777,0.0000,505.0000,0.0000,605.0000,186.9500,115.5807,0.0000,102.7500,203.0000,303.0000,505.0000,2.5400,237250.1401,0.0011
778,0.0000,405.0000,0.0000,605.0000,196.1200,112.7296,0.0000,103.0000,204.0000,303.0000,405.0000,-9.1700,-Infinity,0.0000
779,0.0000,405.0000,0.0000,605.0000,193.0700,110.8616,0.0000,103.0000,203.0000,303.0000,405.0000,3.0500,304847.5762,0.0010
780,0.0000,405.0000,0.0000,605.0000,187.9200,110.9671,0.0000,103.0000,203.0000,303.0000,405.0000,5.1500,Infinity,0.0000
781,0.0000,404.0000,0.0000,605.0000,188.7200,107.6420,0.0000,103.0000,203.0000,302.0000,404.0000,-0.8000,-80160.3206,0.0010
782,0.0000,404.0000,0.0000,605.0000,188.8100,120.2079,0.0000,102.0000,203.0000,303.0000,404.0000,-0.0900,-8990.1109,0.0010
783,0.0000,405.0000,0.0000,605.0000,193.7600,121.8432,0.0000,102.0000,203.0000,303.0000,405.0000,-4.9500,-Infinity,0.0000
784,0.0000,504.0000,0.0000,605.0000,194.9200,128.9364,0.0000,101.0000,204.0000,304.0000,504.0000,-1.1600,-115803.1347,0.0010
785,0.0000,502.0000,0.0000,605.0000,221.0100,124.4630,0.0000,104.0000,205.0000,304.0000,502.0000,-26.0900,-Infinity,0.0000
786,0.0000,505.0000,0.0000,605.0000,206.0400,133.3268,0.0000,102.7500,204.0000,304.0000,505.0000,14.9700,1498048.6340,0.0010
787,0.0000,503.0000,0.0000,605.0000,217.1200,126.6091,0.0000,105.0000,204.0000,304.0000,503.0000,-11.0800,-1106671.9936,0.0010
788,0.0000,505.0000,0.0000,605.0000,219.2500,126.4483,0.0000,177.2500,205.0000,304.0000,505.0000,-2.1300,-Infinity,0.0000
789,0.0000,505.0000,0.0000,605.0000,226.7700,127.3866,0.0000,201.7500,204.0000,303.2500,505.0000,-7.5200,-752526.7687,0.0010
790,0.0000,405.0000,0.0000,605.0000,211.8900,122.7592,0.0000,104.0000,204.0000,304.0000,405.0000,14.8800,Infinity,0.0000
791,0.0000,502.0000,0.0000,605.0000,218.9200,127.2383,0.0000,104.0000,205.5000,304.0000,502.0000,-7.0300,-704550.0100,0.0010
792,0.0000,405.0000,0.0000,605.0000,210.0700,115.0610,0.0000,104.0000,204.0000,303.0000,405.0000,8.8500,Infinity,0.0000
793,0.0000,406.0000,0.0000,605.0000,201.0700,122.5204,0.0000,104.0000,204.0000,304.0000,406.0000,9.0000,896503.6358,0.0010
794,0.0000,503.0000,0.0000,605.0000,211.1500,117.2191,0.0000,104.0000,204.0000,304.0000,503.0000,-10.0800,-1008908.0172,0.0010
795,0.0000,504.0000,0.0000,605.0000,217.0500,118.3455,0.0000,201.0000,204.0000,303.2500,504.0000,-5.9000,-Infinity,0.0000
796,0.0000,406.0000,0.0000,605.0000,198.8600,111.1215,0.0000,104.0000,203.0000,302.2500,406.0000,18.1900,1817001.2986,0.0010
797,0.0000,504.0000,0.0000,605.0000,185.8500,120.9018,0.0000,102.0000,203.0000,301.2500,504.0000,13.0100,1297755.6110,0.0010
798,0.0000,505.0000,0.0000,605.0000,197.7200,117.9461,0.0000,102.7500,204.0000,302.2500,505.0000,-11.8700,-Infinity,0.0000
799,0.0000,405.0000,0.0000,605.0000,204.5200,117.6041,0.0000,102.7500,203.5000,303.0000,405.0000,-6.8000,-682114.5551,0.0010
800,0.0000,504.0000,0.0000,605.0000,197.5800,113.5330,0.0000,102.7500,203.0000,303.0000,504.0000,6.9400,693237.4388,0.0010
801,0.0000,407.0000,0.0000,605.0000,194.7000,113.8697,0.0000,102.0000,203.0000,303.0000,407.0000,2.8800,Infinity,0.0000
802,0.0000,504.0000,0.0000,605.0000,197.5700,123.8048,0.0000,101.0000,204.0000,303.0000,504.0000,-2.8700,-288008.0281,0.0010
803,0.0000,504.0000,0.0000,605.0000,207.7700,133.3278,0.0000,101.0000,203.0000,304.0000,504.0000,-10.2000,-Infinity,0.0000
804,0.0000,406.0000,0.0000,605.0000,199.6900,127.3743,0.0000,103.0000,203.0000,304.0000,406.0000,8.0800,802463.0053,0.0010
805,0.0000,405.0000,0.0000,605.0000,193.8600,116.8312,0.0000,101.0000,203.5000,303.0000,405.0000,5.8300,Infinity,0.0000
806,0.0000,405.0000,0.0000,605.0000,195.8200,112.5318,0.0000,103.7500,204.0000,303.0000,405.0000,-1.9600,-195960.8078,0.0010
807,0.0000,502.0000,0.0000,605.0000,197.7300,123.8110,0.0000,103.0000,203.0000,303.0000,502.0000,-1.9100,-Infinity,0.0000
808,0.0000,404.0000,0.0000,605.0000,208.7800,112.1924,0.0000,104.0000,204.0000,303.0000,404.0000,-11.0500,-1107214.4289,0.0010
809,0.0000,405.0000,0.0000,605.0000,223.0500,116.8270,0.0000,202.0000,205.0000,304.0000,405.0000,-14.2700,-Infinity,0.0000
810,0.0000,503.0000,0.0000,605.0000,213.6100,135.2064,0.0000,102.0000,204.5000,304.0000,503.0000,9.4400,939677.4836,0.0010
811,0.0000,502.0000,0.0000,605.0000,207.8200,134.6689,0.0000,102.0000,204.0000,304.0000,502.0000,5.7900,Infinity,0.0000
812,0.0000,406.0000,0.0000,605.0000,198.8400,126.7657,0.0000,103.0000,203.0000,304.0000,406.0000,8.9800,900792.4566,0.0010
813,0.0000,504.0000,0.0000,605.0000,201.7900,134.1634,0.0000,102.0000,203.0000,303.2500,504.0000,-2.9500,-Infinity,0.0000
814,0.0000,504.0000,0.0000,605.0000,218.8300,125.4742,0.0000,201.0000,204.0000,303.0000,504.0000,-17.0400,-1706388.9445,0.0010
815,0.0000,504.0000,0.0000,605.0000,198.6400,134.2843,0.0000,102.0000,203.0000,303.0000,504.0000,20.1900,Infinity,0.0000
816,0.0000,504.0000,0.0000,605.0000,194.7500,137.7855,0.0000,101.0000,203.0000,303.0000,504.0000,3.8900,388961.1039,0.0010
817,0.0000,605.0000,0.0000,605.0000,191.9700,134.5210,0.0000,102.0000,203.5000,304.0000,605.0000,2.7800,Infinity,0.0000
818,0.0000,504.0000,0.0000,605.0000,186.7800,122.5877,0.0000,101.0000,203.0000,303.0000,504.0000,5.1900,519000.0000,0.0010
819,0.0000,406.0000,0.0000,605.0000,184.8800,124.5650,0.0000,102.0000,203.0000,303.0000,406.0000,1.9000,Infinity,0.0000
820,0.0000,406.0000,0.0000,605.0000,183.8300,114.7769,0.0000,103.0000,203.0000,230.2500,406.0000,1.0500,104592.0908,0.0010
821,0.0000,406.0000,0.0000,605.0000,182.8000,111.4215,0.0000,102.0000,203.0000,205.5000,406.0000,1.0300,Infinity,0.0000
822,0.0000,405.0000,0.0000,605.0000,187.7700,113.5468,0.0000,102.7500,203.0000,302.0000,405.0000,-4.9700,-497995.9920,0.0010
823,0.0000,504.0000,0.0000,605.0000,196.8200,119.4114,0.0000,102.7500,203.0000,303.2500,504.0000,-9.0500,-905090.5091,0.0010
824,0.0000,607.0000,0.0000,607.0000,207.8500,134.1784,0.0000,104.0000,204.0000,303.2500,607.0000,-11.0300,-Infinity,0.0000
825,0.0000,406.0000,0.0000,607.0000,196.6300,129.8866,0.0000,102.0000,204.0000,303.0000,406.0000,11.2200,1120879.1209,0.0010
826,0.0000,504.0000,0.0000,607.0000,187.7300,124.6990,0.0000,101.7500,204.0000,303.0000,504.0000,8.9000,Infinity,0.0000
827,0.0000,405.0000,0.0000,607.0000,182.7700,122.5630,0.0000,102.0000,203.0000,302.2500,405.0000,4.9600,495603.5172,0.0010
828,0.0000,504.0000,0.0000,607.0000,204.8100,125.7910,0.0000,103.0000,203.5000,303.0000,504.0000,-22.0400,-2192598.4879,0.0010
829,0.0000,406.0000,0.0000,607.0000,196.9000,122.5215,0.0000,103.0000,204.0000,303.0000,406.0000,7.9100,796415.6263,0.0010
830,0.0000,405.0000,0.0000,607.0000,188.8800,116.8569,0.0000,102.0000,204.0000,303.0000,405.0000,8.0200,Infinity,0.0000
831,0.0000,406.0000,0.0000,607.0000,206.6100,117.4815,0.0000,103.0000,204.0000,303.0000,406.0000,-17.7300,-1719189.3726,0.0010
832,0.0000,405.0000,0.0000,607.0000,216.5700,128.3217,0.0000,103.0000,204.5000,304.0000,405.0000,-9.9600,-Infinity,0.0000
833,0.0000,502.0000,0.0000,607.0000,225.6400,122.3016,0.0000,104.0000,205.5000,304.0000,502.0000,-9.0700,-908271.5802,0.0010
834,0.0000,405.0000,0.0000,607.0000,197.7300,122.8617,0.0000,102.0000,204.0000,303.0000,405.0000,27.9100,Infinity,0.0000
835,0.0000,502.0000,0.0000,607.0000,193.8500,123.3245,0.0000,103.0000,203.0000,303.0000,502.0000,3.8800,387109.6478,0.0010
836,0.0000,503.0000,0.0000,607.0000,186.6800,131.7652,0.0000,101.0000,203.0000,303.0000,503.0000,7.1700,Infinity,0.0000
837,0.0000,503.0000,0.0000,607.0000,202.5800,134.2632,0.0000,101.0000,203.0000,303.0000,503.0000,-15.9000,-1588411.5884,0.0010
838,0.0000,406.0000,0.0000,607.0000,197.6300,128.0250,0.0000,101.0000,203.0000,304.0000,406.0000,4.9500,494061.2836,0.0010
839,0.0000,405.0000,0.0000,607.0000,202.7500,123.5750,0.0000,102.0000,203.5000,304.0000,405.0000,-5.1200,-Infinity,0.0000
840,0.0000,504.0000,0.0000,607.0000,212.5200,123.8884,0.0000,103.7500,204.5000,303.0000,504.0000,-9.7700,-980431.5103,0.0010
841,0.0000,504.0000,0.0000,607.0000,215.6000,126.4604,0.0000,102.7500,204.0000,304.0000,504.0000,-3.0800,-Infinity,0.0000
842,0.0000,506.0000,0.0000,607.0000,212.7300,128.8830,0.0000,102.7500,204.0000,303.2500,506.0000,2.8700,286885.2459,0.0010
843,0.0000,506.0000,0.0000,607.0000,218.0700,122.2376,0.0000,177.0000,204.0000,304.0000,506.0000,-5.3400,-533786.4854,0.0010
844,0.0000,506.0000,0.0000,607.0000,225.8300,123.4500,0.0000,201.0000,254.0000,304.0000,506.0000,-7.7600,-Infinity,0.0000
845,0.0000,404.0000,0.0000,607.0000,197.8100,120.2934,0.0000,102.0000,204.0000,303.0000,404.0000,28.0200,2792783.8134,0.0010
846,0.0000,405.0000,0.0000,607.0000,189.8100,118.2656,0.0000,103.0000,203.0000,303.0000,405.0000,8.0000,800160.0320,0.0010
847,0.0000,405.0000,0.0000,607.0000,206.9400,128.1303,0.0000,102.7500,204.0000,304.0000,405.0000,-17.1300,-Infinity,0.0000
848,0.0000,505.0000,0.0000,607.0000,210.7300,131.1543,0.0000,102.0000,203.0000,304.0000,505.0000,-3.7900,-378810.5947,0.0010
849,0.0000,405.0000,0.0000,607.0000,199.7600,122.6956,0.0000,103.0000,203.0000,303.0000,405.0000,10.9700,Infinity,0.0000
850,0.0000,406.0000,0.0000,607.0000,201.8800,122.0965,0.0000,103.0000,204.0000,303.0000,406.0000,-2.1200,-212616.5881,0.0010
851,0.0000,505.0000,0.0000,607.0000,185.7200,125.1249,0.0000,101.0000,203.0000,303.0000,505.0000,16.1600,1612452.6043,0.0010
852,0.0000,405.0000,0.0000,607.0000,200.9400,117.5269,0.0000,103.0000,204.0000,303.0000,405.0000,-15.2200,-Infinity,0.0000
853,0.0000,405.0000,0.0000,607.0000,187.6100,121.1767,0.0000,102.0000,203.0000,303.0000,405.0000,13.3300,1334334.3343,0.0010
854,0.0000,502.0000,0.0000,607.0000,209.6400,120.2697,0.0000,103.7500,203.5000,303.0000,502.0000,-22.0300,-Infinity,0.0000
855,0.0000,405.0000,0.0000,607.0000,195.8100,116.0490,0.0000,103.7500,203.0000,302.2500,405.0000,13.8300,1386188.2329,0.0010
856,0.0000,405.0000,0.0000,607.0000,184.7000,117.9581,0.0000,102.0000,203.0000,303.0000,405.0000,11.1100,Infinity,0.0000
857,0.0000,406.0000,0.0000,607.0000,201.8600,118.1778,0.0000,104.0000,204.0000,303.0000,406.0000,-17.1600,-1710867.3978,0.0010
858,0.0000,503.0000,0.0000,607.0000,214.0000,131.2095,0.0000,104.0000,204.0000,304.0000,503.0000,-12.1400,-1204723.6281,0.0010
